bench=balibase	algo=muscle3d	acc=BB11001	q=0.9854	tc=0.9825
bench=balibase	algo=muscle3d	acc=BB11002	q=0.8529	tc=0.4118
bench=balibase	algo=muscle3d	acc=BB11004	q=0.8324	tc=0.7174
bench=balibase	algo=muscle3d	acc=BB11005	q=0.7339	tc=0.4205
bench=balibase	algo=muscle3d	acc=BB11006	q=0.7437	tc=0.5417
bench=balibase	algo=muscle3d	acc=BB11007	q=0.9145	tc=0.7606
bench=balibase	algo=muscle3d	acc=BB11009	q=0.8167	tc=0.7000
bench=balibase	algo=muscle3d	acc=BB11012	q=0.9635	tc=0.9283
bench=balibase	algo=muscle3d	acc=BB11013	q=0.4966	tc=0.1034
bench=balibase	algo=muscle3d	acc=BB11014	q=0.9054	tc=0.8339
bench=balibase	algo=muscle3d	acc=BB11016	q=0.8786	tc=0.7091
bench=balibase	algo=muscle3d	acc=BB11018	q=0.9089	tc=0.7921
bench=balibase	algo=muscle3d	acc=BB11019	q=0.8943	tc=0.7423
bench=balibase	algo=muscle3d	acc=BB11020	q=0.9929	tc=0.9867
bench=balibase	algo=muscle3d	acc=BB11021	q=0.7721	tc=0.6939
bench=balibase	algo=muscle3d	acc=BB11022	q=0.5657	tc=0.3333
bench=balibase	algo=muscle3d	acc=BB11023	q=0.7585	tc=0.4634
bench=balibase	algo=muscle3d	acc=BB11024	q=0.8883	tc=0.7767
bench=balibase	algo=muscle3d	acc=BB11025	q=0.5965	tc=0.3158
bench=balibase	algo=muscle3d	acc=BB11026	q=0.4725	tc=0.0000
bench=balibase	algo=muscle3d	acc=BB11027	q=0.6184	tc=0.3714
bench=balibase	algo=muscle3d	acc=BB11028	q=0.8667	tc=0.4000
bench=balibase	algo=muscle3d	acc=BB11030	q=0.9186	tc=0.8116
bench=balibase	algo=muscle3d	acc=BB11031	q=0.8589	tc=0.6226
bench=balibase	algo=muscle3d	acc=BB11032	q=0.9516	tc=0.8289
bench=balibase	algo=muscle3d	acc=BB11033	q=0.6259	tc=0.2778
bench=balibase	algo=muscle3d	acc=BB11034	q=0.9071	tc=0.6800
bench=balibase	algo=muscle3d	acc=BB11036	q=0.9120	tc=0.8043
bench=balibase	algo=muscle3d	acc=BB11038	q=0.9457	tc=0.8519
bench=balibase	algo=muscle3d	acc=BB12001	q=0.9380	tc=0.8402
bench=balibase	algo=muscle3d	acc=BB12002	q=0.9307	tc=0.8759
bench=balibase	algo=muscle3d	acc=BB12003	q=0.9932	tc=0.9730
bench=balibase	algo=muscle3d	acc=BB12004	q=0.9745	tc=0.8816
bench=balibase	algo=muscle3d	acc=BB12005	q=0.9421	tc=0.8321
bench=balibase	algo=muscle3d	acc=BB12007	q=0.8979	tc=0.7945
bench=balibase	algo=muscle3d	acc=BB12008	q=0.9711	tc=0.9151
bench=balibase	algo=muscle3d	acc=BB12009	q=0.8000	tc=0.5312
bench=balibase	algo=muscle3d	acc=BB12010	q=0.9670	tc=0.9272
bench=balibase	algo=muscle3d	acc=BB12011	q=0.8532	tc=0.5767
bench=balibase	algo=muscle3d	acc=BB12012	q=0.8506	tc=0.7073
bench=balibase	algo=muscle3d	acc=BB12013	q=0.9760	tc=0.9400
bench=balibase	algo=muscle3d	acc=BB12014	q=0.9845	tc=0.9535
bench=balibase	algo=muscle3d	acc=BB12015	q=0.9970	tc=0.9833
bench=balibase	algo=muscle3d	acc=BB12017	q=0.9728	tc=0.9216
bench=balibase	algo=muscle3d	acc=BB12019	q=0.9347	tc=0.8867
bench=balibase	algo=muscle3d	acc=BB12020	q=0.9783	tc=0.9710
bench=balibase	algo=muscle3d	acc=BB12021	q=0.9915	tc=0.9744
bench=balibase	algo=muscle3d	acc=BB12023	q=0.8790	tc=0.8165
bench=balibase	algo=muscle3d	acc=BB12026	q=0.9464	tc=0.7962
bench=balibase	algo=muscle3d	acc=BB12027	q=0.9698	tc=0.9024
bench=balibase	algo=muscle3d	acc=BB12028	q=0.9903	tc=0.9758
bench=balibase	algo=muscle3d	acc=BB12029	q=0.9936	tc=0.9692
bench=balibase	algo=muscle3d	acc=BB12031	q=0.8751	tc=0.7571
bench=balibase	algo=muscle3d	acc=BB12032	q=0.9722	tc=0.8889
bench=balibase	algo=muscle3d	acc=BB12033	q=0.9199	tc=0.8758
bench=balibase	algo=muscle3d	acc=BB12035	q=0.9857	tc=0.9070
bench=balibase	algo=muscle3d	acc=BB12036	q=0.9894	tc=0.9753
bench=balibase	algo=muscle3d	acc=BB12037	q=0.9653	tc=0.9200
bench=balibase	algo=muscle3d	acc=BB12038	q=0.9731	tc=0.9244
bench=balibase	algo=muscle3d	acc=BB12039	q=0.9449	tc=0.7429
bench=balibase	algo=muscle3d	acc=BB12040	q=0.9146	tc=0.8750
bench=balibase	algo=muscle3d	acc=BB12041	q=0.8957	tc=0.8478
bench=balibase	algo=muscle3d	acc=BB12042	q=0.7971	tc=0.6966
bench=balibase	algo=muscle3d	acc=BB12043	q=0.9925	tc=0.9286
bench=balibase	algo=muscle3d	acc=BB12044	q=0.9048	tc=0.7920
bench=balibase	algo=muscle3d	acc=BB20001	q=0.5031	tc=0.0000
bench=balibase	algo=muscle3d	acc=BB20002	q=0.8951	tc=0.0625
bench=balibase	algo=muscle3d	acc=BB20003	q=0.9823	tc=0.6606
bench=balibase	algo=muscle3d	acc=BB20004	q=0.9851	tc=0.7583
bench=balibase	algo=muscle3d	acc=BB20005	q=0.9525	tc=0.4000
bench=balibase	algo=muscle3d	acc=BB20006	q=0.9813	tc=0.7213
bench=balibase	algo=muscle3d	acc=BB20007	q=0.9047	tc=0.6184
bench=balibase	algo=muscle3d	acc=BB20008	q=0.8716	tc=0.0000
bench=balibase	algo=muscle3d	acc=BB20009	q=0.9889	tc=0.8729
bench=balibase	algo=muscle3d	acc=BB20010	q=0.9368	tc=0.5898
bench=balibase	algo=muscle3d	acc=BB20011	q=0.9570	tc=0.7955
bench=balibase	algo=muscle3d	acc=BB20012	q=0.8804	tc=0.7453
bench=balibase	algo=muscle3d	acc=BB20013	q=0.9785	tc=0.8837
bench=balibase	algo=muscle3d	acc=BB20014	q=0.9893	tc=0.8750
bench=balibase	algo=muscle3d	acc=BB20015	q=0.7785	tc=0.1200
bench=balibase	algo=muscle3d	acc=BB20016	q=0.8942	tc=0.3571
bench=balibase	algo=muscle3d	acc=BB20017	q=0.9908	tc=0.8371
bench=balibase	algo=muscle3d	acc=BB20018	q=0.9869	tc=0.8611
bench=balibase	algo=muscle3d	acc=BB20019	q=0.9307	tc=0.6960
bench=balibase	algo=muscle3d	acc=BB20020	q=0.9560	tc=0.8406
bench=balibase	algo=muscle3d	acc=BB20021	q=0.9786	tc=0.6336
bench=balibase	algo=muscle3d	acc=BB20022	q=0.9323	tc=0.6532
bench=balibase	algo=muscle3d	acc=BB20023	q=0.9673	tc=0.8462
bench=balibase	algo=muscle3d	acc=BB20024	q=0.8464	tc=0.0000
bench=balibase	algo=muscle3d	acc=BB20025	q=0.9964	tc=0.8810
bench=balibase	algo=muscle3d	acc=BB20026	q=0.9214	tc=0.5743
bench=balibase	algo=muscle3d	acc=BB20027	q=0.9579	tc=0.8482
bench=balibase	algo=muscle3d	acc=BB20028	q=0.9834	tc=0.7500
bench=balibase	algo=muscle3d	acc=BB20029	q=0.8820	tc=0.2069
bench=balibase	algo=muscle3d	acc=BB20030	q=0.9326	tc=0.5625
bench=balibase	algo=muscle3d	acc=BB20031	q=0.9137	tc=0.1905
bench=balibase	algo=muscle3d	acc=BB20032	q=0.9031	tc=0.2424
bench=balibase	algo=muscle3d	acc=BB20033	q=0.9174	tc=0.7250
bench=balibase	algo=muscle3d	acc=BB20034	q=0.9654	tc=0.7857
bench=balibase	algo=muscle3d	acc=BB20035	q=0.9842	tc=0.7400
bench=balibase	algo=muscle3d	acc=BB20036	q=0.9613	tc=0.0000
bench=balibase	algo=muscle3d	acc=BB20037	q=0.9902	tc=0.8000
bench=balibase	algo=muscle3d	acc=BB20038	q=0.9318	tc=0.6000
bench=balibase	algo=muscle3d	acc=BB20039	q=0.9898	tc=0.7681
bench=balibase	algo=muscle3d	acc=BB20040	q=0.9910	tc=0.7639
bench=balibase	algo=muscle3d	acc=BB20041	q=0.9932	tc=0.9073
bench=balibase	algo=muscle3d	acc=BB30001	q=0.9030	tc=0.5385
bench=balibase	algo=muscle3d	acc=BB30002	q=0.8508	tc=0.4884
bench=balibase	algo=muscle3d	acc=BB30003	q=0.8320	tc=0.3214
bench=balibase	algo=muscle3d	acc=BB30004	q=0.9298	tc=0.7625
bench=balibase	algo=muscle3d	acc=BB30005	q=0.9943	tc=0.8155
bench=balibase	algo=muscle3d	acc=BB30006	q=0.9067	tc=0.6818
bench=balibase	algo=muscle3d	acc=BB30007	q=0.9119	tc=0.7391
bench=balibase	algo=muscle3d	acc=BB30008	q=0.7505	tc=0.4751
bench=balibase	algo=muscle3d	acc=BB30009	q=0.5259	tc=0.0741
bench=balibase	algo=muscle3d	acc=BB30010	q=0.9727	tc=0.7692
bench=balibase	algo=muscle3d	acc=BB30011	q=0.9785	tc=0.8246
bench=balibase	algo=muscle3d	acc=BB30012	q=0.9194	tc=0.7822
bench=balibase	algo=muscle3d	acc=BB30013	q=0.9646	tc=0.7478
bench=balibase	algo=muscle3d	acc=BB30014	q=0.9680	tc=0.9059
bench=balibase	algo=muscle3d	acc=BB30015	q=0.8812	tc=0.7500
bench=balibase	algo=muscle3d	acc=BB30016	q=0.4781	tc=0.0000
bench=balibase	algo=muscle3d	acc=BB30017	q=0.8448	tc=0.6381
bench=balibase	algo=muscle3d	acc=BB30018	q=0.9875	tc=0.8904
bench=balibase	algo=muscle3d	acc=BB30019	q=0.9294	tc=0.8052
bench=balibase	algo=muscle3d	acc=BB30020	q=0.7251	tc=0.5333
bench=balibase	algo=muscle3d	acc=BB30021	q=0.7968	tc=0.4186
bench=balibase	algo=muscle3d	acc=BB30022	q=0.9389	tc=0.8857
bench=balibase	algo=muscle3d	acc=BB30023	q=0.9330	tc=0.7363
bench=balibase	algo=muscle3d	acc=BB30024	q=0.9720	tc=0.8800
bench=balibase	algo=muscle3d	acc=BB30025	q=0.8056	tc=0.3871
bench=balibase	algo=muscle3d	acc=BB30026	q=1.0000	tc=1.0000
bench=balibase	algo=muscle3d	acc=BB30027	q=0.8074	tc=0.4091
bench=balibase	algo=muscle3d	acc=BB30028	q=0.9619	tc=0.7660
bench=balibase	algo=muscle3d	acc=BB30029	q=0.9071	tc=0.6905
bench=balibase	algo=muscle3d	acc=BB30030	q=0.9884	tc=0.9304
bench=balibase	algo=muscle3d	acc=BB40001	q=0.9964	tc=0.9697
bench=balibase	algo=muscle3d	acc=BB40002	q=0.9974	tc=0.9474
bench=balibase	algo=muscle3d	acc=BB40003	q=0.9397	tc=0.8362
bench=balibase	algo=muscle3d	acc=BB40004	q=0.9628	tc=0.6844
bench=balibase	algo=muscle3d	acc=BB40005	q=0.9478	tc=0.8190
bench=balibase	algo=muscle3d	acc=BB40006	q=0.8483	tc=0.5089
bench=balibase	algo=muscle3d	acc=BB40008	q=0.9409	tc=0.7796
bench=balibase	algo=muscle3d	acc=BB40009	q=0.9256	tc=0.7083
bench=balibase	algo=muscle3d	acc=BB40010	q=0.8675	tc=0.5902
bench=balibase	algo=muscle3d	acc=BB40011	q=0.8356	tc=0.0000
bench=balibase	algo=muscle3d	acc=BB40012	q=0.9887	tc=0.9362
bench=balibase	algo=muscle3d	acc=BB40013	q=0.9776	tc=0.7200
bench=balibase	algo=muscle3d	acc=BB40014	q=0.8897	tc=0.6709
bench=balibase	algo=muscle3d	acc=BB40015	q=0.9978	tc=0.9767
bench=balibase	algo=muscle3d	acc=BB40016	q=1.0000	tc=1.0000
bench=balibase	algo=muscle3d	acc=BB40017	q=1.0000	tc=1.0000
bench=balibase	algo=muscle3d	acc=BB40018	q=0.9317	tc=0.8667
bench=balibase	algo=muscle3d	acc=BB40019	q=0.9774	tc=0.9226
bench=balibase	algo=muscle3d	acc=BB40021	q=0.9621	tc=0.7898
bench=balibase	algo=muscle3d	acc=BB40022	q=1.0000	tc=1.0000
bench=balibase	algo=muscle3d	acc=BB40023	q=0.9372	tc=0.7821
bench=balibase	algo=muscle3d	acc=BB40024	q=0.9062	tc=0.6049
bench=balibase	algo=muscle3d	acc=BB40025	q=0.9557	tc=0.8897
bench=balibase	algo=muscle3d	acc=BB40026	q=0.9425	tc=0.6822
bench=balibase	algo=muscle3d	acc=BB40027	q=0.8215	tc=0.0000
bench=balibase	algo=muscle3d	acc=BB40028	q=0.9640	tc=0.7543
bench=balibase	algo=muscle3d	acc=BB40029	q=0.9206	tc=0.5870
bench=balibase	algo=muscle3d	acc=BB40030	q=0.9800	tc=0.9024
bench=balibase	algo=muscle3d	acc=BB40031	q=0.9976	tc=0.9767
bench=balibase	algo=muscle3d	acc=BB40033	q=0.9433	tc=0.8492
bench=balibase	algo=muscle3d	acc=BB40034	q=0.9285	tc=0.8026
bench=balibase	algo=muscle3d	acc=BB40035	q=0.8860	tc=0.7177
bench=balibase	algo=muscle3d	acc=BB40036	q=0.9843	tc=0.9405
bench=balibase	algo=muscle3d	acc=BB40037	q=0.5594	tc=0.0000
bench=balibase	algo=muscle3d	acc=BB40038	q=0.8492	tc=0.6667
bench=balibase	algo=muscle3d	acc=BB40039	q=0.9853	tc=0.8750
bench=balibase	algo=muscle3d	acc=BB40040	q=0.8913	tc=0.0220
bench=balibase	algo=muscle3d	acc=BB40041	q=0.8331	tc=0.0000
bench=balibase	algo=muscle3d	acc=BB40042	q=0.9729	tc=0.7419
bench=balibase	algo=muscle3d	acc=BB40043	q=0.8742	tc=0.7250
bench=balibase	algo=muscle3d	acc=BB40044	q=0.9698	tc=0.4800
bench=balibase	algo=muscle3d	acc=BB40045	q=0.7682	tc=0.4474
bench=balibase	algo=muscle3d	acc=BB40046	q=0.9348	tc=0.7206
bench=balibase	algo=muscle3d	acc=BB40047	q=0.9814	tc=0.8438
bench=balibase	algo=muscle3d	acc=BB40048	q=0.9599	tc=0.8303
bench=balibase	algo=muscle3d	acc=BB40049	q=0.9787	tc=0.7019
bench=balibase	algo=muscle3d	acc=BB50001	q=0.8711	tc=0.5338
bench=balibase	algo=muscle3d	acc=BB50002	q=0.8386	tc=0.5000
